"BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Mas.Vnr.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.Type.2","NOM.Alley","Fireplace.Qu","NOM.Garage.Type","NOM.Garage.Year","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","NOM.Pool","Fence","Lot.Frontage","Lot.Area","NOM.MS.SubClass","NOM.MS.Zoning","NOM.Street","NOM.Lot.Shape","NOM.Land.Contour","NOM.Lot.Config","NOM.Land.Slope","NOM.Neighborhood","NOM.Condition.1","NOM.Bldg.Type","NOM.House.Style","Overall.Qual","Overall.Cond","NOM.Year.Built","NOM.Year.Remod.Add","NOM.Roof.Style","NOM.Roof.Matl","NOM.Exterior.1st","NOM.Exterior.2nd","NOM.Mas.Vnr.Type","Exter.Qual","Exter.Cond","NOM.Foundation","NOM.Heating","Heating.QC","NOM.Central.Air","NOM.Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","NOM.Functional","Fireplaces","NOM.Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Mo.Sold","Yr.Sold","NOM.Sale.Type","NOM.Sale.Condition","SalePrice"
0,0,1450,1450,140,0,0,3,2,0,1,1,"None",0,"Attchd","Aft.2005",2,3,788,2,2,"yes",0,61,7328,20,"RL","Pave","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","1Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1450,0,0,1450,2,0,2,1,3,6,"Typ",0,"Paved",0,93,0,0,0,2,2009,"New","Partial",224243
637,0,276,913,132,1,0,3,2,0,6,1,"None",3,"Attchd","Bet.1992.2005",2,2,559,2,2,"yes",0,43,11492,60,"RL","Pave","IR1","Lvl","CulDSac","Gtl","SawyerW","Norm","1Fam","2Story",7,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",913,1209,0,2122,2,1,4,1,3,8,"Typ",1,"Paved",0,74,0,0,0,4,2009,"WD ","Normal",220000
20,0,1434,1454,0,0,0,3,2,0,6,1,"None",3,"Attchd","Bet.1992.2005",2,2,527,2,2,"yes",0,65,8529,20,"RL","Pave","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","1Story",7,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",1434,0,0,1434,2,0,3,1,3,6,"Typ",1,"Paved",290,39,0,0,0,4,2009,"WD ","Normal",189000
0,0,626,626,0,0,0,3,2,0,1,1,"None",3,"Attchd","Bet.1966.1992",2,1,288,2,2,"yes",0,75,10762,160,"RL","Pave","Reg","Lvl","Corner","Gtl","SawyerW","Norm","TwnhsE","2Story",6,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","None",2,2,"CBlock","GasA",2,"Y","Standard",626,591,0,1217,1,1,3,1,2,6,"Typ",1,"Paved",0,28,0,0,0,4,2009,"WD ","Normal",120000
0,0,1332,1332,0,0,0,3,2,0,1,1,"None",0,"Attchd","Bet.1966.1992",2,2,542,2,2,"yes",0,50,7175,120,"RL","Pave","Reg","Lvl","Inside","Gtl","SawyerW","Norm","TwnhsE","1Story",6,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","Plywood","ImStucc","None",3,2,"PConc","GasA",3,"Y","Standard",1332,0,0,1332,2,0,2,1,3,5,"Typ",0,"Paved",0,60,0,0,0,2,2009,"WD ","Normal",145000
560,0,420,980,153,0,0,2,2,0,4,1,"None",0,"Detchd","Bet.1966.1992",1,2,484,2,2,"yes",0,71,7064,20,"RL","Pave","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",980,0,0,980,1,0,3,1,2,6,"Typ",0,"Paved",192,0,0,0,0,7,2009,"WD ","Normal",135000
660,0,204,864,0,1,0,2,2,0,6,1,"None",0,"Detchd","Bet.1966.1992",1,2,732,2,2,"yes",0,67.0614251228625,8499,20,"RL","Pave","IR1","Lvl","Corner","Gtl","Sawyer","NotNorm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",4,"Y","Standard",864,0,0,864,1,0,3,1,2,5,"Typ",0,"Paved",0,312,0,0,0,6,2009,"WD ","Normal",141000
864,0,0,864,0,0,0,2,2,0,4,1,"None",0,"Attchd","Bef.1966",1,1,440,2,2,"yes",0,68.0978662105526,9079,20,"RL","Pave","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Wd Sdng","Plywood","None",2,2,"CBlock","GasA",2,"Y","Standard",864,0,0,864,1,0,2,1,2,5,"Typ",0,"Paved",158,0,0,0,0,7,2009,"WD ","Normal",122000
594,0,270,864,0,1,0,2,2,0,4,1,"None",3,"Attchd","Bef.1966",2,1,264,2,2,"yes",1,80,10000,20,"RL","Pave","Reg","Lvl","Corner","Gtl","Sawyer","NotNorm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","HdBoard","HdBoard","None",2,2,"CBlock","GasA",4,"Y","Standard",1144,0,0,1144,1,0,3,1,2,6,"Typ",1,"Paved",165,0,0,0,0,3,2009,"WD ","Normal",131400
553,311,0,864,0,0,0,2,2,0,3,4,"None",1,"Detchd","Bef.1966",1,1,360,2,2,"yes",1,60,8281,20,"RL","Pave","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",3,"Y","Standard",864,0,0,864,1,0,3,1,2,5,"Typ",1,"Paved",0,0,236,0,0,12,2009,"WD ","Normal",62383
601,216,158,975,196,0,1,3,2,0,6,5,"None",3,"Attchd","Bet.1966.1992",1,2,524,2,2,"yes",3,73.226462627226,11949,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NoRidge","Norm","1Fam","2Story",7,8,"Bet.1987.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,3,"PConc","GasA",4,"Y","Standard",975,780,0,1755,2,1,3,1,3,7,"Typ",1,"Paved",502,60,0,0,0,7,2009,"WD ","Normal",235000
294,0,318,612,76,0,0,3,2,2,6,1,"Pave",0,"Detchd","Aft.2005",2,2,528,2,2,"yes",0,30,3000,160,"FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",612,612,0,1224,2,1,2,1,3,4,"Typ",0,"Paved",0,234,0,0,0,6,2009,"New","Partial",173733
962,0,183,1145,252,1,0,3,2,0,6,1,"Pave",4,"Attchd","Aft.2005",4,2,641,2,2,"yes",0,59.4096307478814,4217,120,"FV","Pave","IR1","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","1Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",1256,0,0,1256,1,1,1,1,3,5,"Typ",1,"Paved",0,169,0,0,0,3,2009,"WD ","Normal",195000
507,0,249,756,513,1,0,3,2,0,6,1,"None",0,"Detchd","Bet.1992.2005",1,2,440,2,2,"yes",0,34,2998,160,"FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story",6,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","MetalSd","MetalSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",756,756,0,1512,2,1,2,1,3,4,"Typ",0,"Paved",0,32,0,0,0,8,2009,"WD ","Normal",180000
549,0,142,691,218,1,0,3,2,0,6,1,"None",0,"Detchd","Bet.1992.2005",1,2,506,2,2,"yes",0,35,3768,160,"FV","Pave","Reg","Lvl","FR2","Gtl","Somerst","Norm","TwnhsE","2Story",7,5,"Bet.1987.2005","Bet.1986.2006","Hip","CompShg","MetalSd","MetalSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",713,739,0,1452,2,1,3,1,3,6,"Typ",0,"Paved",0,34,0,0,0,9,2009,"WD ","Normal",156000
649,0,321,970,456,1,0,3,2,0,6,1,"Pave",0,"Attchd","Bet.1992.2005",4,2,480,2,2,"yes",0,24,2645,160,"FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Twnhs","2Story",8,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","MetalSd","MetalSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",983,756,0,1739,2,1,3,1,3,7,"Typ",0,"Paved",115,0,0,0,0,8,2009,"WD ","Abnorml",172500
1252,136,306,1694,450,1,0,3,3,3,6,5,"None",4,"Attchd","Bet.1966.1992",4,2,642,2,2,"yes",0,78.1316881198283,14694,20,"RL","Pave","IR1","Lvl","Inside","Gtl","Veenker","Norm","1Fam","1Story",8,9,"Bet.1959.1987","Aft.2006","Gable","CompShg","MetalSd","MetalSd","BrkFace",4,4,"CBlock","GasA",4,"Y","Standard",1694,0,0,1694,2,0,2,1,4,5,"Typ",1,"Paved",501,120,0,225,0,6,2009,"WD ","Normal",318750
960,0,266,1226,0,1,0,3,2,3,6,1,"None",3,"Attchd","Bet.1966.1992",4,2,484,2,2,"yes",0,61,3782,120,"RL","Pave","IR1","Lvl","CulDSac","Gtl","Greens","Norm","TwnhsE","1Story",8,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Wd Sdng","Plywood","None",3,2,"CBlock","GasA",2,"Y","Standard",1226,0,0,1226,1,0,1,1,3,4,"Typ",2,"Paved",133,78,0,0,0,9,2009,"WD ","Normal",211500
121,0,1619,1740,0,0,0,3,2,1,2,1,"None",0,"Attchd","Bet.1966.1992",2,2,540,2,2,"yes",0,110,15417,20,"RL","Pave","Reg","Lvl","Inside","Gtl","Veenker","Norm","1Fam","1Story",7,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","BrkFace","BrkFace","None",3,2,"CBlock","GasA",2,"Y","Standard",1740,0,0,1740,1,1,2,1,3,7,"Typ",0,"Paved",228,20,218,0,0,6,2009,"WD ","Normal",241600
1116,0,165,1281,0,1,0,2,2,0,4,1,"None",3,"Attchd","Bet.1992.2005",1,2,490,2,2,"yes",1,69.7275804725757,9991,20,"RL","Pave","IR1","Lvl","Corner","Gtl","Sawyer","NotNorm","1Fam","1Story",4,4,"Bet.1959.1987","Bet.1986.2006","Gable","CompShg","Plywood","Plywood","None",2,2,"CBlock","GasA",4,"Y","Standard",1620,0,0,1620,2,0,3,1,2,8,"NotTyp",1,"Paved",120,78,0,0,0,6,2009,"WD ","Normal",150000
298,0,429,727,0,0,0,2,2,0,3,1,"None",0,"Attchd","Bet.1966.1992",1,2,441,2,2,"yes",0,78,11700,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","2Story",6,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",4,"Y","Standard",829,727,0,1556,1,1,4,1,2,8,"Typ",0,"Paved",0,0,0,0,0,5,2009,"WD ","Normal",154000
560,42,150,752,0,0,0,2,2,1,6,2,"None",3,"Attchd","Bet.1966.1992",2,2,784,2,2,"yes",0,74.6256580956077,12732,60,"RL","Pave","IR1","Lvl","CulDSac","Gtl","NWAmes","NotNorm","1Fam","2Story",7,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","VinylSd","VinylSd","None",2,2,"CBlock","GasA",2,"Y","Standard",1285,782,0,2067,2,1,3,1,3,7,"Typ",2,"Paved",297,40,0,0,0,6,2009,"WD ","Normal",206000
0,0,932,932,256,0,0,2,2,0,1,1,"None",3,"Attchd","Bet.1966.1992",2,2,515,2,2,"yes",0,80,10400,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","2Story",6,7,"Bet.1959.1987","Bet.1986.2006","Gable","CompShg","MetalSd","MetalSd","BrkFace",2,2,"PConc","GasA",3,"Y","Standard",1271,1369,0,2640,2,1,5,1,3,8,"Typ",1,"Paved",0,120,0,0,168,5,2009,"WD ","Normal",256900
528,0,1152,1680,359,1,0,3,2,2,5,1,"None",4,"Attchd","Bet.1966.1992",2,2,480,2,2,"yes",0,83.8088835260205,17871,80,"RL","Pave","IR1","Lvl","CulDSac","Gtl","NWAmes","Norm","1Fam","SLvl",6,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",1,"Y","Standard",1724,0,0,1724,1,1,3,1,2,7,"Typ",1,"Paved",0,0,0,0,0,6,2009,"WD ","Normal",197900
553,147,588,1288,128,0,1,3,2,1,5,3,"None",2,"Attchd","Bet.1966.1992",2,2,502,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1336,0,0,1336,2,0,3,1,2,6,"Typ",1,"Paved",312,11,0,0,0,8,2009,"WD ","Normal",163000
955,0,261,1216,200,1,0,2,2,2,4,1,"None",0,"Attchd","Bet.1966.1992",1,1,336,2,2,"yes",2,75,9000,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","1Story",6,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1216,0,0,1216,1,0,3,1,2,5,"Typ",0,"Paved",0,0,0,0,0,8,2009,"WD ","Abnorml",113000
432,0,476,908,283,0,0,3,2,0,6,1,"None",3,"Attchd","Bet.1966.1992",2,2,520,2,2,"yes",0,76.4876781186647,13774,60,"RL","Pave","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","2Story",7,7,"Bet.1959.1987","Bet.1986.2006","Hip","CompShg","HdBoard","HdBoard","BrkFace",2,3,"PConc","GasA",4,"Y","Standard",1316,972,0,2288,1,2,4,1,3,8,"Typ",2,"Paved",321,72,0,0,156,11,2009,"WD ","Normal",230000
0,0,1568,1568,0,0,0,2,2,0,1,1,"None",0,"Attchd","Bet.1966.1992",1,2,440,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","HdBoard","HdBoard","None",2,2,"CBlock","GasA",2,"Y","Standard",1568,0,0,1568,1,1,3,1,2,7,"Typ",0,"Paved",160,40,0,0,0,3,2009,"COD","Normal",143000
338,466,121,925,0,0,1,2,2,0,4,3,"None",0,"Detchd","Bef.1966",1,1,429,2,2,"yes",1,70,9100,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","VinylSd","VinylSd","None",2,2,"CBlock","GasA",4,"Y","Standard",925,0,0,925,1,0,2,1,2,5,"Typ",0,"Paved",0,0,0,0,0,7,2009,"WD ","Normal",117500
962,0,270,1232,509,0,1,3,2,2,6,1,"None",4,"Attchd","Bet.1966.1992",2,2,495,2,2,"yes",0,81.3589512308082,16500,85,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","SFoyer",6,5,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",1,"Y","Standard",1320,0,0,1320,2,0,3,1,2,5,"Typ",1,"Paved",0,20,0,0,0,5,2009,"WD ","Normal",172500
734,0,160,894,0,1,0,2,2,0,5,1,"None",1,"Detchd","Bet.1966.1992",1,2,396,2,2,"yes",1,60,7436,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,7,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","VinylSd","VinylSd","None",2,2,"CBlock","GasA",3,"Y","Standard",894,0,0,894,1,0,2,1,2,5,"Typ",1,"Paved",0,0,0,360,0,8,2009,"WD ","Normal",141500
403,0,461,864,0,0,0,2,2,0,4,1,"None",0,"Detchd","Bef.1966",1,1,308,2,2,"yes",0,65,8125,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",4,"Y","Standard",864,0,0,864,1,0,3,1,2,5,"Typ",0,"Paved",0,0,0,0,0,9,2009,"WD ","Normal",118000
388,0,356,744,0,0,0,2,2,0,5,1,"None",3,"Attchd","Bef.1966",4,2,549,2,2,"yes",2,67.9030867647625,8970,60,"RL","Pave","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","2Story",5,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,3,"CBlock","GasA",2,"Y","Standard",825,1315,0,2140,2,1,4,1,2,7,"Typ",1,"Paved",0,40,264,0,0,6,2009,"WD ","Normal",177500
1285,0,131,1416,238,1,0,2,2,0,6,1,"None",4,"Attchd","Bef.1966",4,2,418,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,5,"Bef.1959","Bef.1956","Hip","CompShg","HdBoard","HdBoard","Stone",2,2,"CBlock","GasA",2,"Y","Standard",1644,0,0,1644,1,0,3,1,2,7,"Typ",2,"Paved",110,0,0,0,0,10,2009,"WD ","Normal",167000
504,0,546,1050,0,0,0,2,2,0,3,1,"None",0,"Attchd","Bef.1966",1,1,338,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bet.1956.1986","Hip","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",3,"Y","Standard",1050,0,0,1050,1,0,2,1,2,5,"Typ",0,"Paved",0,0,0,0,0,6,2009,"WD ","Normal",128900
120,0,736,856,0,0,0,2,2,0,4,1,"None",0,"Attchd","Bef.1966",1,1,271,2,2,"yes",2,80,9600,50,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1.5Fin",6,8,"Bef.1959","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",2,3,"CBlock","GasA",4,"Y","Standard",1112,556,0,1668,1,1,3,1,2,6,"NotTyp",0,"Paved",0,0,0,0,0,9,2009,"WD ","Normal",140000
607,0,506,1113,0,0,0,2,2,0,5,1,"None",4,"Attchd","Bef.1966",1,1,264,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Bef.1959","Aft.2006","Gable","CompShg","MetalSd","MetalSd","None",3,2,"CBlock","GasA",3,"Y","Standard",1113,0,0,1113,1,0,3,1,3,5,"Typ",1,"Paved",0,80,120,0,0,7,2009,"WD ","Normal",147000
0,0,1584,1584,0,0,0,2,2,0,1,1,"None",0,"Detchd","Bet.1966.1992",1,3,792,2,2,"yes",0,65,8944,90,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Duplex","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","None",2,2,"CBlock","GasA",2,"Y","Standard",1584,0,0,1584,2,0,4,2,2,8,"NotTyp",0,"Paved",0,152,0,0,0,4,2009,"WD ","Normal",124000
1312,0,141,1453,3,1,0,2,2,0,3,1,"None",3,"Attchd","Bef.1966",2,2,530,2,2,"yes",3,92,10573,20,"RL","Pave","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",6,6,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","MetalSd","MetalSd","BrkFace",2,2,"CBlock","GasA",4,"Y","Standard",1453,0,0,1453,2,0,3,1,2,6,"Typ",1,"Paved",0,49,0,0,288,4,2009,"WD ","Normal",187500
1387,0,175,1562,210,1,0,2,2,0,5,1,"None",4,"Attchd","Bet.1966.1992",1,2,542,2,2,"yes",1,80,14695,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,8,"Bet.1959.1987","Aft.2006","Gable","CompShg","MetalSd","MetalSd","BrkFace",2,3,"CBlock","GasA",3,"Y","Standard",1567,0,0,1567,2,0,2,1,3,5,"Typ",2,"Paved",0,110,0,0,342,7,2009,"WD ","Normal",256000
454,0,314,768,176,0,0,2,2,0,4,1,"None",2,"Attchd","Bef.1966",1,2,486,2,2,"yes",0,85,13600,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","2Story",7,6,"Bet.1959.1987","Bet.1986.2006","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1186,800,0,1986,2,1,3,1,2,7,"Typ",3,"Paved",0,42,0,0,189,10,2009,"WD ","Normal",205000
448,0,448,896,576,0,0,3,2,0,3,1,"None",4,"Attchd","Bet.1966.1992",4,1,509,2,2,"yes",0,100,13000,60,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","2Story",6,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","VinylSd","VinylSd","BrkFace",2,3,"CBlock","GasA",2,"Y","Standard",1182,960,0,2142,2,1,4,1,3,8,"Typ",1,"Paved",0,72,0,0,252,6,2009,"WD ","Normal",193500
544,0,785,1329,128,0,0,2,2,0,4,1,"None",4,"Attchd","Bef.1966",1,2,441,2,2,"yes",0,73.8268836711293,12285,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",7,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","BrkFace",2,2,"CBlock","GasA",3,"Y","Standard",1329,0,0,1329,1,1,3,1,2,5,"Typ",2,"Paved",0,0,203,0,0,8,2009,"WD ","Normal",176000
620,620,0,1240,183,1,0,2,2,0,3,2,"None",4,"Attchd","Bef.1966",2,1,338,2,2,"yes",2,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","NotNorm","1Fam","1Story",6,6,"Bef.1959","Bet.1986.2006","Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",2,2,"CBlock","GasA",3,"Y","Standard",1632,0,0,1632,2,0,3,1,2,6,"NotTyp",1,"Paved",289,0,0,0,0,4,2009,"WD ","Normal",139000
435,202,565,1202,0,0,1,2,2,0,3,4,"None",0,"Attchd","Bef.1966",2,1,304,2,2,"yes",1,70,8750,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Bef.1959","Bet.1956.1986","Gable","CompShg","BrkFace","BrkFace","None",2,2,"CBlock","GasA",2,"Y","Standard",1202,0,0,1202,1,0,3,1,2,6,"Typ",0,"Paved",0,35,120,0,0,11,2009,"COD","Abnorml",120000
1213,0,84,1297,650,0,1,2,2,0,3,1,"None",3,"Attchd","Bef.1966",4,2,498,2,2,"yes",0,74,8532,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bet.1986.2006","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",2,2,"CBlock","GasA",3,"Y","Standard",1297,0,0,1297,1,0,3,1,2,5,"Typ",1,"Paved",0,0,0,0,0,10,2009,"WD ","Normal",153000
428,180,0,608,0,1,0,2,2,0,4,2,"None",0,"Attchd","Bef.1966",1,1,270,2,2,"yes",1,79,10634,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",2,2,"PConc","GasA",2,"Y","Standard",1319,0,0,1319,1,0,3,1,2,5,"NotTyp",0,"Paved",66,0,0,0,0,11,2009,"WD ","Normal",123000
308,0,323,631,0,0,0,2,2,0,3,1,"None",0,"Basment","Bef.1966",1,2,480,2,2,"yes",0,67,13070,20,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Bef.1959","Bef.1956","Hip","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",2,"Y","NotStandard",1112,0,0,1112,1,0,2,1,2,5,"Typ",0,"Paved",0,0,0,0,255,10,2009,"WD ","Normal",126000
0,0,1005,1005,0,0,0,2,2,0,1,1,"None",3,"Detchd","Bet.1966.1992",1,2,672,1,1,"yes",0,60,10434,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,5,"Bef.1959","Bef.1956","Gable","CompShg","Plywood","Plywood","None",2,2,"CBlock","GasA",2,"Y","Standard",1005,0,0,1005,1,0,2,1,1,5,"Typ",1,"Paved",0,0,0,0,0,11,2009,"WD ","Normal",115000
650,180,178,1008,70,1,0,2,2,0,4,3,"None",3,"CarPort","Bef.1966",1,1,288,2,2,"yes",0,75,14559,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Bef.1959","Bet.1986.2006","Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",3,2,"CBlock","GasA",4,"Y","Standard",1363,0,0,1363,1,0,2,1,2,6,"NotTyp",2,"Paved",324,42,0,0,168,6,2009,"WD ","Normal",164900
700,0,93,793,0,1,0,2,2,0,4,1,"None",0,"Detchd","Bef.1966",1,1,240,2,2,"yes",0,80,8480,30,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",2,3,"CBlock","GasA",2,"Y","Standard",793,0,0,793,1,0,2,1,1,4,"Typ",0,"Paved",0,0,0,0,0,8,2009,"WD ","Normal",113000
440,0,538,978,0,1,0,1,2,1,4,1,"None",0,"CarPort","Bef.1966",1,2,420,1,1,"yes",0,107,10615,190,"RL","Pave","IR1","Bnk","Corner","Mod","OldTown","NotNorm","2fmCon","2Story",3,5,"Bef.1959","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","None",2,2,"CBlock","GasA",2,"Y","Standard",1014,685,0,1699,2,0,3,2,2,7,"Typ",0,"Paved",0,74,0,0,0,8,2009,"WD ","Abnorml",95000
699,0,0,699,0,1,0,2,2,1,5,1,"None",4,"Attchd","Bef.1966",1,2,410,2,2,"yes",1,78,11419,60,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","NotNorm","1Fam","2Story",7,7,"Bef.1959","Bet.1986.2006","Gable","CompShg","WdShing","Wd Shng","None",2,2,"CBlock","GasA",4,"Y","NotStandard",801,726,0,1527,1,1,3,1,2,6,"Typ",1,"Paved",0,0,134,0,0,12,2009,"WD ","Normal",152500
