"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
30,"curvy","mostly_anything","socially","sometimes","graduated_from_college_university",71,"inc60000",2,"doesnt_have_kids","straight","likes_dogs","agnosticism","sagittarius","when_drinking","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.50004703258127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
33,"athletic","anything","socially","drugs_missing","graduated_from_college_university",69,"inc100000",35,"doesnt_have_kids_but_wants_them","straight","pets_missing","christianity","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"fit","vegan","socially","sometimes","graduated_from_college_university",73,"missing",0,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","aquarius","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.45876269238096,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
65,"curvy","mostly_other","socially","never","graduated_from_college_university",65,"inc20000",10,"doesnt_want_kids","straight","likes_dogs_and_has_cats","catholicism","aquarius","no","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.69666708152646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,"average","strictly_anything","socially","sometimes","graduated_from_two_year_college",68,"inc30000",3,"kids_missing","bisexual","likes_dogs_and_has_cats","judaism","sagittarius","no","seeing_someone",1,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.26612877955645,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,"athletic","mostly_vegetarian","socially","never","graduated_from_college_university",67,"missing",2,"kids_missing","straight","likes_dogs","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.59287028784482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"athletic","diet_missing","drinks_missing","drugs_missing","graduated_from_college_university",70,"missing",302,"kids_missing","straight","pets_missing","religion_missing","sign_missing","smokes_missing","single",1,"mill_valley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.48920493132532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"fit","mostly_vegetarian","socially","drugs_missing","graduated_from_college_university",66,"missing",1,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_has_cats","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.5814816812986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,"a_little_extra","anything","socially","never","graduated_from_masters_program",63,"missing",23,"doesnt_have_kids","straight","likes_dogs_and_has_cats","catholicism","cancer","trying_to_quit","single",0,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.64539769942863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"average","diet_missing","socially","drugs_missing","ed_missing",66,"missing",215,"kids_missing","straight","has_dogs","agnosticism","libra","smokes_missing","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.46769872610435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"athletic","mostly_vegetarian","not_at_all","never","graduated_from_college_university",72,"inc50000",2,"kids_missing","straight","likes_dogs","other","taurus","no","single",1,"el_cerrito","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.51043055637801,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","mostly_anything","socially","never","graduated_from_masters_program",74,"inc150000",0,"kids_missing","straight","pets_missing","christianity","leo","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.81234509417748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"body_type_missing","diet_missing","socially","drugs_missing","graduated_from_college_university",70,"missing",2,"kids_missing","gay","pets_missing","catholicism","leo","no","single",1,"san_carlos","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.63046126178363,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"body_type_missing","mostly_other","socially","never","graduated_from_college_university",66,"missing",1,"kids_missing","straight","likes_dogs","christianity","pisces","no","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.97728134163075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"athletic","vegetarian","socially","sometimes","ed_missing",65,"missing",8,"kids_missing","straight","pets_missing","buddhism","aries","smokes_missing","single",1,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,4.63472898822964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"average","strictly_anything","rarely","sometimes","graduated_from_space_camp",72,"missing",2,"doesnt_have_kids_and_doesnt_want_any","straight","likes_dogs","religion_missing","cancer","sometimes","single",1,"oakland","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.99025650049388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"fit","diet_missing","socially","never","graduated_from_ph_d_program",63,"missing",187,"kids_missing","bisexual","pets_missing","buddhism","sign_missing","no","single",0,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.77878489768518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"thin","mostly_anything","socially","sometimes","dropped_out_of_college_university",71,"missing",1,"has_kids_but_doesnt_want_more","straight","has_cats","atheism","virgo","no","single",1,"san_anselmo","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.3038432252777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,"average","anything","socially","never","working_on_masters_program",67,"missing",24,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","atheism","sign_missing","no","single",1,"oakland","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.26230094178745,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37,"curvy","mostly_anything","socially","never","graduated_from_college_university",62,"missing",6,"kids_missing","straight","likes_dogs_and_likes_cats","other","aquarius","no","single",0,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.30102525383845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"average","diet_missing","socially","never","graduated_from_med_school",65,"missing",110,"kids_missing","straight","pets_missing","catholicism","aries","sometimes","single",1,"daly_city","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.39359075395063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"fit","mostly_vegan","rarely","drugs_missing","dropped_out_of_space_camp",63,"inc20000",21,"kids_missing","straight","likes_dogs_and_has_cats","agnosticism","taurus","no","single",1,"emeryville","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.53503310954457,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"fit","strictly_anything","often","sometimes","graduated_from_college_university",66,"missing",2,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","cancer","no","single",0,"san_francisco","and_very_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.66387725870347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"a_little_extra","diet_missing","socially","never","graduated_from_space_camp",70,"inc80000",0,"has_kids","straight","likes_dogs_and_has_cats","other","libra","no","single",1,"san_mateo","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.11042723757502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
23,"a_little_extra","mostly_anything","socially","drugs_missing","graduated_from_high_school",65,"inc30000",4,"doesnt_have_kids_and_doesnt_want_any","straight","has_dogs_and_likes_cats","atheism","aries","smokes_missing","single",1,"vallejo","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.67203294546107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"average","diet_missing","socially","never","working_on_college_university",72,"missing",7,"kids_missing","gay","likes_dogs_and_likes_cats","religion_missing","cancer","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.30988148582479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,"fit","diet_missing","socially","never","graduated_from_law_school",70,"missing",1,"kids_missing","straight","likes_dogs","religion_missing","taurus","no","single",1,"berkeley","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.79564653633459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,"average","mostly_anything","drinks_missing","never","graduated_from_college_university",64,"missing",3,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.97354301952014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"average","mostly_anything","socially","sometimes","graduated_from_college_university",65,"inc50000",21,"kids_missing","bisexual","likes_dogs_and_likes_cats","agnosticism","leo","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.22851100359118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"fit","mostly_anything","socially","sometimes","graduated_from_college_university",71,"missing",1,"doesnt_have_kids_but_might_want_them","straight","has_dogs_and_likes_cats","atheism","scorpio","sometimes","single",1,"emeryville","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.28138566357028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"thin","diet_missing","socially","drugs_missing","graduated_from_college_university",70,"missing",2,"kids_missing","gay","pets_missing","religion_missing","aries","smokes_missing","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.89878235697031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"thin","anything","socially","never","graduated_from_masters_program",72,"inc80000",49,"kids_missing","straight","dislikes_cats","atheism","gemini","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.3187422526924,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,"average","diet_missing","often","never","graduated_from_college_university",64,"missing",8,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","smokes_missing","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.93342302573071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,"average","mostly_anything","rarely","often","working_on_college_university",69,"missing",3,"doesnt_have_kids","straight","dislikes_dogs_and_likes_cats","buddhism","libra","sometimes","single",1,"berkeley","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.58018941794454,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,"athletic","mostly_anything","socially","never","graduated_from_law_school",68,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","religion_missing","pisces","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.89803969076462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,"fit","mostly_anything","socially","never","graduated_from_masters_program",72,"inc150000",1,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.01102337918644,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,"athletic","strictly_other","socially","sometimes","graduated_from_college_university",73,"missing",2,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_dislikes_cats","agnosticism","leo","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.77275271646874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
28,"fit","mostly_anything","socially","never","dropped_out_of_masters_program",70,"inc50000",4,"doesnt_have_kids_but_might_want_them","gay","likes_dogs","agnosticism","capricorn","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.22548147278229,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"curvy","diet_missing","socially","never","graduated_from_two_year_college",70,"missing",1,"doesnt_have_kids_but_might_want_them","straight","has_dogs_and_likes_cats","atheism","scorpio","no","single",0,"san_anselmo","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.41095187558364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"athletic","mostly_anything","rarely","never","working_on_college_university",72,"missing",1,"kids_missing","straight","likes_dogs","religion_missing","cancer","when_drinking","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.54534966033442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"fit","anything","socially","never","masters_program",67,"missing",334,"kids_missing","gay","pets_missing","christianity","gemini","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"athletic","diet_missing","socially","never","graduated_from_college_university",68,"missing",1,"kids_missing","straight","pets_missing","atheism","taurus","no","single",1,"daly_city","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.61381868480863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,"thin","diet_missing","socially","never","graduated_from_masters_program",67,"missing",1,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.59337419312129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44,"average","mostly_anything","socially","never","graduated_from_high_school",71,"missing",1,"doesnt_have_kids","gay","has_dogs","religion_missing","virgo","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.20414929203594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,"fit","diet_missing","socially","never","graduated_from_college_university",68,"missing",173,"kids_missing","straight","pets_missing","religion_missing","libra","no","single",1,"redwood_city","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.90775527898214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"average","anything","socially","drugs_missing","graduated_from_med_school",65,"missing",1,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.95647679803678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"thin","diet_missing","socially","never","graduated_from_college_university",70,"missing",4,"kids_missing","straight","likes_dogs","agnosticism","scorpio","no","seeing_someone",0,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.59692815943509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
23,"fit","mostly_vegetarian","not_at_all","never","working_on_two_year_college",68,"missing",1,"kids_missing","straight","has_dogs_and_has_cats","religion_missing","aries","no","single",1,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.07580886397839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,"fit","diet_missing","socially","drugs_missing","working_on_college_university",68,"missing",239,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","libra","no","single",1,"oakland","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.76937860951398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,"a_little_extra","diet_missing","socially","sometimes","graduated_from_college_university",73,"missing",45,"kids_missing","straight","likes_dogs_and_likes_cats","other","aquarius","no","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,9.32918950581456,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
32,"body_type_missing","strictly_anything","socially","never","graduated_from_college_university",64,"missing",8,"kids_missing","straight","likes_dogs_and_has_cats","judaism","taurus","smokes_missing","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.80387476353443,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,"average","mostly_anything","socially","drugs_missing","graduated_from_college_university",69,"inc40000",120,"kids_missing","straight","pets_missing","other","virgo","yes","single",1,"oakland","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.65286302935335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,"fit","other","socially","never","graduated_from_college_university",71,"missing",1,"kids_missing","straight","likes_dogs","religion_missing","sign_missing","no","single",1,"san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.98564181763921,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,"thin","diet_missing","socially","drugs_missing","working_on_space_camp",70,"missing",99,"kids_missing","straight","pets_missing","religion_missing","sign_missing","yes","single",1,"walnut_creek","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.70255611326858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
