"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","Class","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
27,"fit","mostly_vegetarian","often","sometimes","graduated_from_college_university",67,"missing",11,"doesnt_have_kids_and_doesnt_want_any","straight","likes_dogs_and_likes_cats","religion_missing","scorpio","no","available",0,"emeryville","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.43615036836943,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,"athletic","mostly_vegetarian","socially","never","graduated_from_college_university",70,"inc100000",41,"doesnt_have_kids_but_might_want_them","gay","likes_dogs_and_has_cats","agnosticism","cancer","no","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.32251043399739,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,"average","diet_missing","socially","never","graduated_from_college_university",70,"missing",3,"kids_missing","bisexual","likes_dogs_and_has_cats","agnosticism","cancer","no","available",1,"san_mateo","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.9218984110238,"stem",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"skinny","mostly_anything","socially","drugs_missing","working_on_college_university",64,"missing",104,"kids_missing","bisexual","has_cats","judaism","scorpio","trying_to_quit","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.10349427838097,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,"body_type_missing","diet_missing","not_at_all","never","graduated_from_college_university",65,"inc20000",3,"doesnt_want_kids","straight","dislikes_dogs_and_dislikes_cats","agnosticism","sign_missing","no","single",0,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.1693500166706,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"average","anything","socially","never","working_on_ph_d_program",68,"inc30000",7,"kids_missing","straight","likes_dogs","agnosticism","sign_missing","no","single",1,"berkeley","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.25088114470065,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"athletic","vegan","not_at_all","never","ed_missing",62,"missing",33,"kids_missing","straight","pets_missing","atheism","sign_missing","no","single",0,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.78332520060396,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"fit","mostly_vegan","not_at_all","never","working_on_space_camp",65,"inc1000000",19,"kids_missing","straight","likes_dogs_and_likes_cats","atheism","sagittarius","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.47543271670409,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"athletic","mostly_anything","socially","never","working_on_college_university",72,"inc20000",4,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_has_cats","religion_missing","leo","no","single",1,"sausalito","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.21662849313344,"stem",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"fit","mostly_anything","socially","never","graduated_from_med_school",67,"missing",7,"kids_missing","straight","pets_missing","hinduism","aries","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.17242457712485,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
52,"fit","mostly_anything","socially","drugs_missing","dropped_out_of_two_year_college",65,"missing",192,"has_a_kid","straight","likes_dogs_and_has_cats","christianity","scorpio","sometimes","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"a_little_extra","mostly_anything","socially","never","graduated_from_college_university",67,"missing",1,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","catholicism","scorpio","smokes_missing","single",1,"pleasant_hill","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.98070782086967,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"average","anything","rarely","drugs_missing","working_on_college_university",72,"inc20000",12,"kids_missing","straight","pets_missing","religion_missing","libra","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"average","mostly_anything","socially","never","working_on_masters_program",66,"missing",12,"doesnt_have_kids","straight","likes_dogs","agnosticism","gemini","no","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.97418866928601,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"athletic","anything","socially","drugs_missing","graduated_from_masters_program",72,"missing",36,"kids_missing","straight","pets_missing","judaism","sign_missing","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.89264164117209,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,"a_little_extra","mostly_anything","socially","never","high_school",63,"inc20000",159,"has_kids_and_might_want_more","straight","pets_missing","catholicism","cancer","no","single",0,"vallejo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.78689738136671,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"athletic","mostly_vegetarian","drinks_missing","drugs_missing","graduated_from_college_university",66,"missing",1,"kids_missing","straight","likes_dogs","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.92505542412412,"other",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
19,"average","diet_missing","socially","drugs_missing","working_on_college_university",76,"missing",214,"kids_missing","straight","has_dogs","religion_missing","leo","no","single",1,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.87729607149743,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"average","anything","socially","never","working_on_two_year_college",63,"missing",1,"doesnt_have_kids","straight","has_dogs_and_dislikes_cats","catholicism","gemini","when_drinking","single",0,"redwood_city","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.16549347506085,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,"average","diet_missing","rarely","never","working_on_college_university",63,"missing",1,"kids_missing","straight","has_dogs","atheism","capricorn","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.05832730658096,"other",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,"athletic","mostly_anything","socially","never","working_on_college_university",77,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","religion_missing","sagittarius","no","single",1,"san_mateo","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.72488843932307,"stem",1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,"thin","vegetarian","socially","sometimes","dropped_out_of_masters_program",76,"missing",1,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","atheism","cancer","trying_to_quit","single",1,"oakland","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.30770596654951,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"skinny","mostly_anything","socially","drugs_missing","dropped_out_of_college_university",72,"inc50000",36,"kids_missing","straight","has_cats","atheism","pisces","no","single",1,"redwood_city","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,9.20552881497896,"stem",0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,"a_little_extra","mostly_anything","socially","sometimes","dropped_out_of_two_year_college",69,"inc150000",6,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","gemini","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.89669433162271,"stem",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"average","diet_missing","socially","sometimes","graduated_from_college_university",69,"missing",3,"kids_missing","gay","likes_dogs_and_likes_cats","atheism","scorpio","when_drinking","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.69530313496357,"other",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"fit","diet_missing","not_at_all","never","graduated_from_masters_program",74,"inc80000",1,"has_a_kid","straight","likes_dogs_and_has_cats","other","capricorn","sometimes","single",1,"san_rafael","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.07961802938984,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,"athletic","mostly_anything","socially","never","graduated_from_high_school",65,"missing",2,"kids_missing","straight","likes_dogs","christianity","libra","no","single",0,"redwood_city","and_very_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.19668657083435,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,"a_little_extra","mostly_anything","socially","never","graduated_from_college_university",72,"inc70000",2,"has_a_kid","straight","likes_dogs","agnosticism","libra","sometimes","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.46164039220858,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40,"body_type_missing","mostly_anything","socially","drugs_missing","graduated_from_masters_program",71,"missing",2,"kids_missing","straight","pets_missing","religion_missing","cancer","smokes_missing","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.64730883235624,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,"thin","mostly_anything","socially","sometimes","working_on_college_university",73,"missing",1,"kids_missing","gay","likes_cats","atheism","scorpio","sometimes","single",1,"berkeley","and_somewhat_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.28069719538474,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,"athletic","anything","socially","never","graduated_from_masters_program",72,"inc250000",12,"has_kids","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.65681009148038,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"athletic","diet_missing","often","never","graduated_from_college_university",73,"missing",258,"kids_missing","straight","likes_dogs","religion_missing","aries","no","single",1,"walnut_creek","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.25559127425367,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"body_type_missing","diet_missing","socially","never","graduated_from_college_university",70,"missing",5,"kids_missing","straight","has_dogs_and_likes_cats","catholicism","sagittarius","no","single",1,"vallejo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.02642680869964,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,"average","mostly_anything","socially","never","graduated_from_masters_program",72,"missing",1,"has_kids","straight","pets_missing","religion_missing","libra","no","single",1,"palo_alto","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.20521842639541,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,"overweight","mostly_anything","not_at_all","never","graduated_from_high_school",65,"inc20000",9,"kids_missing","straight","has_dogs_and_has_cats","other","leo","no","seeing_someone",0,"novato","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.16650031915505,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"athletic","diet_missing","socially","drugs_missing","graduated_from_college_university",70,"missing",2,"kids_missing","straight","pets_missing","judaism","aries","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.8935720735049,"other",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,"athletic","mostly_anything","often","never","graduated_from_two_year_college",73,"missing",233,"kids_missing","straight","likes_dogs","atheism","taurus","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.92559519711047,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"curvy","strictly_anything","socially","never","graduated_from_college_university",63,"missing",18,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_has_cats","catholicism","pisces","no","single",0,"san_francisco","and_very_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,9.26634256209147,"other",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,"rather_not_say","anything","drinks_missing","never","ed_missing",80,"missing",1,"doesnt_have_kids_and_doesnt_want_any","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.0913098820777,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,"fit","mostly_vegetarian","socially","never","graduated_from_college_university",63,"missing",40,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.96413561241824,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,"fit","anything","rarely","never","working_on_masters_program",62,"missing",1,"doesnt_have_kids_but_wants_them","straight","pets_missing","catholicism","virgo","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.07580886397839,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,"fit","mostly_anything","socially","drugs_missing","graduated_from_college_university",65,"missing",2,"kids_missing","gay","has_dogs","agnosticism","taurus","trying_to_quit","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.05617528410041,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"athletic","diet_missing","socially","never","graduated_from_college_university",71,"missing",111,"doesnt_want_kids","gay","likes_dogs_and_has_cats","atheism","virgo","yes","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.81673588059497,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"fit","mostly_vegetarian","socially","drugs_missing","graduated_from_two_year_college",70,"missing",8,"doesnt_have_kids","straight","pets_missing","other","aquarius","when_drinking","single",1,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.85399308722424,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"thin","strictly_vegetarian","drinks_missing","drugs_missing","graduated_from_masters_program",63,"missing",1,"doesnt_have_kids_but_wants_them","straight","has_cats","agnosticism","libra","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.70436116791031,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27,"thin","strictly_anything","socially","sometimes","graduated_from_college_university",72,"missing",11,"doesnt_have_kids_and_doesnt_want_any","straight","pets_missing","atheism","aquarius","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.79893331004122,"other",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"athletic","diet_missing","often","drugs_missing","graduated_from_college_university",68,"missing",4,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","pisces","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.60738142563979,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"body_type_missing","diet_missing","socially","never","working_on_college_university",65,"missing",0,"kids_missing","straight","pets_missing","religion_missing","taurus","yes","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"used_up","strictly_vegetarian","not_at_all","sometimes","dropped_out_of_college_university",73,"inc20000",2,"doesnt_want_kids","straight","pets_missing","atheism","aquarius","sometimes","single",1,"oakland","and_very_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.11395610956603,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"curvy","diet_missing","socially","never","working_on_college_university",67,"inc20000",13,"kids_missing","straight","has_cats","agnosticism","leo","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.68959926917897,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,"fit","mostly_anything","socially","never","graduated_from_ph_d_program",70,"missing",11,"doesnt_have_kids_and_doesnt_want_any","straight","dislikes_dogs","agnosticism","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.52402141520612,"stem",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,"fit","mostly_vegetarian","not_at_all","never","graduated_from_two_year_college",72,"missing",1,"has_a_kid","straight","pets_missing","other","libra","no","single",1,"alameda","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.75343791859778,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,"body_type_missing","diet_missing","socially","drugs_missing","graduated_from_college_university",67,"missing",124,"doesnt_want_kids","bisexual","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","seeing_someone",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.31090675716845,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
